,0,1,2,3,4
STED-10,0.7819063004846527,0.8255250403877221,0.8021001615508885,0.8117932148626817,0.8069466882067852
STED-25,0.7907915993537964,0.8109854604200323,0.8053311793214862,0.8069466882067852,0.8109854604200323
STED-50,0.7964458804523424,0.8037156704361874,0.7689822294022617,0.8109854604200323,0.8069466882067852
STED-100,0.8150242326332795,0.8101777059773829,0.8037156704361874,0.8190630048465266,0.7883683360258481
STED-Full,0.9273021001615509,0.9369951534733441,0.9289176090468497,0.9418416801292407,0.9224555735056543
SIM-10,0.7399030694668821,0.7358642972536349,0.7318255250403877,0.7520193861066236,0.7463651050080775
SIM-25,0.7609046849757674,0.7568659127625202,0.7495961227786753,0.7294022617124394,0.7463651050080775
SIM-50,0.77140549273021,0.7754442649434572,0.7423263327948304,0.7730210016155089,0.7584814216478191
SIM-100,0.77140549273021,0.7641357027463651,0.7746365105008077,0.7851373182552503,0.7495961227786753
SIM-Full,0.8739903069466882,0.8812600969305331,0.8691437802907916,0.8788368336025848,0.8731825525040388
HPA-10,0.7633279483037156,0.777059773828756,0.7455573505654282,0.7689822294022617,0.7810985460420032
HPA-25,0.7802907915993538,0.7705977382875606,0.7681744749596123,0.7851373182552503,0.7617124394184168
HPA-50,0.784329563812601,0.7907915993537964,0.802907915993538,0.7883683360258481,0.7835218093699515
HPA-100,0.7988691437802908,0.7996768982229402,0.7859450726978998,0.7948303715670436,0.8037156704361874
HPA-Full,0.9103392568659128,0.9192245557350566,0.9184168012924071,0.9151857835218093,0.9143780290791599
JUMP-10,0.8659127625201939,0.877221324717286,0.8578352180936996,0.8691437802907916,0.8602584814216478
JUMP-25,0.8610662358642972,0.8675282714054927,0.8505654281098546,0.8586429725363489,0.8529886914378029
JUMP-50,0.8336025848142165,0.8618739903069467,0.864297253634895,0.8683360258481422,0.8651050080775444
JUMP-100,0.882875605815832,0.8909531502423264,0.8578352180936996,0.869951534733441,0.8764135702746365
JUMP-Full,0.9426494345718901,0.9378029079159935,0.932956381260097,0.9369951534733441,0.9426494345718901
ImageNet-10,0.6042003231017771,0.6187399030694669,0.5864297253634895,0.5468497576736672,0.6203554119547657
ImageNet-25,0.5581583198707593,0.6074313408723748,0.5945072697899838,0.6066235864297254,0.624394184168013
ImageNet-50,0.5193861066235864,0.6567043618739903,0.6106623586429726,0.6429725363489499,0.6365105008077544
ImageNet-100,0.6365105008077544,0.6033925686591276,0.6211631663974152,0.6292407108239095,0.6106623586429726
ImageNet-Full,0.7180936995153473,0.678513731825525,0.7051696284329564,0.7084006462035541,0.7148626817447497
